id;translation;levelRequired;iconId;classType
5976;Brass Coin;0;2680;0
5977;Witch Laurena's Raid Seal;45;2698;0
5978;Red Bean Soup;0;2696;0
5979;Hongbi-Cheongbi Raid Seal;45;2690;0
5980;Hungbu's Seed Grain;0;2691;0
5981;Nolbu's Seed Grain;0;2692;0
5982;Imp Raid Box;0;2693;0
5983;Laurena's Gemstone;0;2699;0
5984;Cleansing Powder;0;2704;0
5985;Laurena's Ancient Witch's Chest;0;2702;0
5986;Soul Sliver;0;2703;0
5987;Seed of Damnation;0;2705;0
5988;Laurena's Mysterious Witch's Chest;0;2702;0
5989;Laurena's Fabled Witch's Chest;0;2702;0
5990;Lola Lopears' Raid Seal;45;2716;0
5991;Dragon King's Raid Box;0;2713;0
5992;Tortoise Present;0;2714;0
5993;Reward Box: Popularity Rankings;0;1744;0
5994;Reward Box: Reputation Rankings;0;1744;0
5995;Reward Box: Score Rankings;0;1744;0
5996;Ancelloan Essence;0;1450;0
5997;Magic Bone Drake;-24;2944;0
5998;Magic Bone Drake Chest;0;336;0
5999;Ancient Slade Tower Raid Seal;45;2942;0
8001;Amulet of Attack Level;10;180;0
8002;Amulet of Defence Level;10;181;0
8003;Amulet of Attack and Defence Levels;10;182;0
8004;Solaris;3;804;10
8005;Sellaim;1;274;10
8006;Woondine;2;275;10
8007;Eperial;3;276;10
8008;Turik;4;277;10
8009;Grown Sellaim;1;274;10
8010;Grown Woondine;2;275;10
8011;Grown Eperial;3;276;10
8012;Grown Turik;4;277;10
8013;Cat Hat;20;337;14
8014;Donkey Hat;20;338;14
8015;Cowboy Hat;20;339;14
8016;Monkey Hat;20;340;14
8017;Antelope Horn Hat;20;341;14
8018;Morning Glory Hat;20;342;14
8019;Penguin Hat;20;343;14
8020;Old Gentleman's Hat;20;344;14
8021;Big Ear Hairband;20;345;14
8022;Flower Vase Hat;20;346;14
8023;Grasslin Fairy;1;348;0
8024;Fierce Mask A;20;361;14
8025;Fierce Mask B;20;362;14
8026;Fierce Mask C;20;363;14
8027;Silence Mask A;20;366;14
8028;Silence Mask B;20;367;14
8029;Silence Mask C;20;368;14
8030;Abyssal Eye Bandage A;20;371;14
8031;Abyssal Eye Bandage B;20;372;14
8032;Abyssal Eye Bandage B;20;373;14
8033;Brown Bushi;1;397;0
8034;Gladiator Bushi;1;398;0
8035;Exterminator Bushi;1;399;0
8036;Azuris;3;425;10
8037;Knight Helmet;20;426;14
8038;Knight Mask;20;427;14
8039;Wig;20;428;30
8040;Spiky Hairstyle;20;429;30
8041;Colourful Wig;20;441;30
8042;Rare Spiky Hairstyle;20;442;30
8043;Santa Bushi;1;444;0
8044;Panda Hat (7 Days);20;446;14
8045;Sick Bushtail;1;447;0
8046;Asian Black Bear Costume (7 Days);20;450;14
8047;Polar Bear Costume (7 Days);20;451;14
8048;Panda Costume (7 Days);20;452;14
8049;Teddy Bear Costume (7 Days);20;453;14
8050;Asian Black Bear Hat (7 Days);20;454;14
8051;Polar Bear Hat (7 Days);20;455;14
8052;Teddy Bear Hat (7 Days);20;456;14
8053;Rat Hat (Permanent);20;457;14
8054;Orange Hat (Permanent);20;478;14
8055;Luxury Flowerpot Hat (Permanent);20;479;14
8056;Nutshell Hat (Permanent);20;480;14
8057;Rat Hat (7 Days);20;457;14
8058;Rat Hat (30 Days);20;457;14
8059;Orange Hat (7 Days);20;478;14
8060;Orange Hat (30 Days);20;478;14
8061;Luxury Flowerpot Hat (7 Days);20;479;14
8062;Luxury Flowerpot Hat (30 Days);20;479;14
8063;Nutshell Hat (7 Days);20;480;14
8064;Nutshell Hat (30 Days);20;480;14
8065;Amulet of Strength;10;536;0
8066;Amulet of Resolve;11;537;0
8067;Egg Fairy;1;538;0
8068;Polar Bear Costume (30 Days);20;451;14
8069;Panda Costume (30 Days);20;452;14
8070;Teddy Bear Costume (30 Days);20;453;14
8071;Asian Black Bear Costume (Permanent);20;450;14
8072;Polar Bear Costume (Permanent);20;451;14
8073;Panda Costume (Permanent);20;452;14
8074;Teddy Bear Costume (Permanent);20;453;14
8075;Panda Hat (30 Days);20;446;14
8076;Asian Black Bear Hat (30 Days);20;454;14
8077;Polar Bear Hat (30 Days);20;455;14
8078;Teddy Bear Hat (30 Days);20;456;14
8079;Panda Hat (Permanent);20;446;14
8080;Asian Black Bear Hat (Permanent);20;454;14
8081;Polar Bear Hat (Permanent);20;455;14
8082;Teddy Bear Hat (Permanent);20;456;14
8083;Aqua Bushtail;1;888;0
8084;Pegasus;1;929;0
8085;Cute Bunny;1;930;0
8086;Boxer Bushi;1;943;0
8087;Pumpkin Bushtail;1;950;0
8088;Classic Bushi Costume (Permanent);20;969;14
8089;Classic Bushi Hat (Permanent);20;971;14
8090;Christmas Hat (1 Day);20;973;14
8091;Christmas Hat (7 Days);20;973;14
8092;Christmas Hat (30 Days);20;973;14
8093;Christmas Costume (1 Day);20;976;14
8094;Christmas Costume (7 Days);20;976;14
8095;Christmas Costume (30 Days);20;976;14
8096;Bull Bushtail;1;921;0
8097;Wedding Clothes (3 Days);20;981;30
8098;Wedding Clothes (7 Days);20;981;30
8099;Wedding Clothes (30 Days);20;981;30
8100;Wedding Clothes (Permanent);20;981;30
8101;Wedding Hairstyle (3 Days);20;4000;30
8102;Wedding Hairstyle (7 Days);20;4000;30
8103;Wedding Hairstyle (30 Days);20;4000;30
8104;Wedding Hairstyle (Permanent);20;4000;30
8105;Tarot Card (Fool);1;656;0
8106;Tarot Card (The Magician);1;657;0
8107;Tarot Card (The Lovers);1;658;0
8108;Tarot Card (The Hermit);1;659;0
8109;Tarot Card (Death);1;660;0
8110;Tarot Card (The Devil);1;661;0
8111;Tarot Card (The Tower);1;662;0
8112;Tarot Card (The Star);1;663;0
8113;Tarot Card (The Moon);1;664;0
8114;Tarot Card (The Sun);1;588;0
8115;Rusty Robby;1;784;0
8116;Santa Bushtail Costume (1 Day);20;1513;14
8117;Santa Bushtail Hat (1 Day);20;1512;14
8118;Santa Bushtail Costume (7 Days);20;1513;14
8119;Santa Bushtail Hat (7 Days);20;1512;14
8120;Santa Bushtail Costume (30 Days);20;1513;14
8121;Santa Bushtail Hat (30 Days);20;1512;14
8122;Santa Bushi Costume (Permanent);20;1513;14
8123;Santa Bushtail Hat (Permanent);20;1512;14
8124;Special Ops Bushi;1;1418;0
8125;Chick Norris' Egg;1;4084;0
8126;Black Bushi;1;1419;0
8127;Blue Bushi;1;1420;0
8128;Green Bushi;1;1421;0
8129;Red Bushi;1;1422;0
8130;Pink Bushi;1;1423;0
8131;Turquoise Bushi;1;1424;0
8132;Yellow Bushi;1;1425;0
8133;Black Bushi Costume (Permanent);20;764;14
8134;Blue Bushi Costume (Permanent);20;760;14
8135;Green Bushi Costume (Permanent);20;752;14
8136;Red Bushi Costume (Permanent);20;754;14
8137;Pink Bushi Costume (Permanent);20;758;14
8138;Turquoise Bushi Costume (Permanent);20;762;14
8139;Yellow Bushi Costume (Permanent);20;756;14
8140;Black Bushi Hat (Permanent);20;765;14
8141;Blue Bushi Hat (Permanent);20;761;14
8142;Green Bushi Hat (Permanent);20;753;14
8143;Red Bushi Hat (Permanent);20;755;14
8144;Pink Bushi Hat (Permanent);20;759;14
8145;Turquoise Bushi Hat (Permanent);20;763;14
8146;Yellow Bushi Hat (Permanent);20;757;14
8147;Pumpkin Hat (1 Day);20;767;14
8148;Pumpkin Hat (7 Days);20;767;14
8149;Pumpkin Hat (30 Days);20;767;14
8150;Pumpkin Hat (Permanent);20;767;14
8151;Shogun Bushi;1;814;0
8152;Centurio Bushi;1;1506;0
8153;Elkaim;1;987;10
8154;Ladine;2;988;10
8155;Rumial;3;989;10
8156;Varik;4;993;10
8157;Straw Hat (1 Day);20;2557;14
8158;Straw Hat (7 Days);20;2557;14
8159;Straw Hat (30 Days);20;2557;14
8160;Straw Hat (Permanent);20;2557;14
8161;Leona;1;2558;0
8162;Darko the Hell Pup;1;2560;0
8163;Fibi Frosty;1;2564;0
8164;Glowing Pumpkin Hat (1 Day);20;2565;14
8165;Glowing Pumpkin Hat (7 Days);20;2565;14
8166;Glowing Pumpkin Hat (30 Days);20;2565;14
8167;Glowing Pumpkin Hat (Permanent);20;2565;14
8168;Oto-Fox Costume (30 Days);20;2569;14
8169;Oto-Fox Costume (Permanent);20;2569;14
8170;Oto-Fox Hat (30 Days);20;2570;14
8171;Oto-Fox Hat (Permanent);20;2570;14
8172;Magic Hat of Light (30 Days);20;2609;14
8173;Magic Hat of Light (Permanent);20;2609;14
8174;Magic Hat of Shadow (30 Days);20;2607;14
8175;Magic Hat of Shadow (Permanent);20;2607;14
8176;Magic Garment of Light (30 Days);20;2610;14
8177;Magic Garment of Light (Permanent);20;2610;14
8178;Magic Robe of Shadow (30 Days);20;2608;14
8179;Magic Robe of Shadow (Permanent);20;2608;14
8180;Navy Bushtail;1;2616;0
8181;Football Cap (Permanent);20;2652;14
8182;Football Jersey (Permanent);20;2653;14
8183;Fluffy Bally;1;2581;0
8184;Inferno;1;2596;0
8185;Navy Hat (1 Day);20;2614;14
8186;Navy Hat (7 Days);20;2614;14
8187;Navy Hat (30 Days);20;2614;14
8188;Navy Hat (Permanent);20;2614;14
8189;Navy Costume (1 Day);20;2615;14
8190;Navy Costume (7 Days);20;2615;14
8191;Navy Costume (30 Days);20;2615;14
8192;Navy Costume (Permanent);20;2615;14
8193;Aqua Bushtail Hat (7 Days);20;1414;14
8194;Aqua Bushtail Hat (30 Days);20;1414;14
8195;Aqua Bushi Hat (Permanent);20;1414;14
8196;Aqua Bushtail Costume (7 Days);20;1415;14
8197;Aqua Bushtail Costume (30 Days);20;1415;14
8198;Aqua Bushi Costume (Permanent);20;1415;14
8199;Cuddly Tiger Costume (1 Day);20;2684;14
8200;Cuddly Tiger Costume (7 Days);20;2684;14
8201;Cuddly Tiger Costume (30 Days);20;2684;14
8202;Cuddly Tiger Costume (Permanent);20;2684;14
8203;Snow White Tiger Costume (1 Day);20;2686;14
8204;Snow White Tiger Costume (7 Days);20;2686;14
8205;Snow White Tiger Costume (30 Days);20;2686;14
8206;Snow White Tiger Costume (Permanent);20;2686;14
8207;Cuddly Tiger Hat (1 Day);20;2683;14
8208;Cuddly Tiger Hat (7 Days);20;2683;14
8209;Cuddly Tiger Hat (30 Days);20;2683;14
8210;Cuddly Tiger Hat (Permanent);20;2683;14
8211;Snow White Tiger Hat (1 Day);20;2685;14
8212;Snow White Tiger Hat (7 Days);20;2685;14
8213;Snow White Tiger Hat (30 Days);20;2685;14
8214;Snow White Tiger Hat (Permanent);20;2685;14
8215;Illusionist's Costume (30 Days);20;2802;14
8216;Illusionist's Costume (Permanent);20;2802;14
8217;Illusionist's Top Hat (30 Days);20;2801;14
8218;Illusionist's Top Hat (Permanent);20;2801;14
8219;Cowboy Bushtail;1;2648;0
8220;Ninja Bushtail;1;2649;0
8221;Indian Bushi;1;2660;0
8222;Viking Bushi;1;2673;0
8223;Puss in Boots;1;2687;0
8224;Aegir's Specialist Partner Card;1;2573;0
8225;Barni's Specialist Partner Card;1;2574;0
8226;Freya's Specialist Partner Card;1;2575;0
8227;Shinobi's Specialist Partner Card;1;2623;0
8228;Lotus' Specialist Partner Card;1;2624;0
8229;Orkani's Specialist Partner Card;1;2625;0
8230;Foxy's Specialist Partner Card;1;2672;0
8231;Maru's Specialist Partner Card;1;2681;0
8232;Maru in Mother's Fur (PSP);1;2682;0
8233;Hongbi's Specialist Partner Card;1;2694;0
8234;Cheongbi's Specialist Partner Card;1;2695;0
8235;Archangel Lucifer's Specialist Partner Card;1;2697;0
8236;Laurena's Specialist Partner Card;1;2709;0
8237;Amon's Specialist Partner Card;1;2710;0
8238;Lucy Lopears' Specialist Partner Card;1;2711;0
8239;Cowgirl Chloe;1;2726;0
8240;Fiona's Specialist Partner Card;1;2729;0
8241;Jinn's Specialist Partner Card;1;2732;0
8242;Ice Princess Eliza;1;2790;0
8243;Daniel Ducats;1;2789;0
8244;Palina Puppet Master's Specialist Partner Card;1;2803;0
8245;Harlequin's Specialist Partner Card;1;2806;0
8246;Nelia Nymph;1;2809;0
8247;Little Princess Venus;1;2810;0
8248;Groovy Beach Costume (30 Days);20;2885;14
8249;Groovy Beach Costume (Permanent);20;2885;14
8250;Groovy Beach Hat (30 Days);20;2884;14
8251;Groovy Beach Hat (Permanent);20;2884;14
8252;Baseball Bat Skin (30 Days);20;2887;2
8253;Baseball Bat Skin (Permanent);20;2887;2
8254;Recurve Bow Skin (30 Days);20;2888;4
8255;Recurve Bow Skin (Permanent);20;2888;4
8256;Tennis Racquet Skin (30 Days);20;2889;8
8257;Tennis Racquet Skin (Permanent);20;2889;8
8258;Imp Cudgel Skin (30 Days);20;2892;2
8259;Imp Cudgel Skin (Permanent);20;2892;2
8260;Wildflower Bow Skin (30 Days);20;2893;4
8261;Wildflower Bow Skin (Permanent);20;2893;4
8262;Uchiwa Skin (30 Days);20;2894;8
8263;Uchiwa Skin (Permanent);20;2894;8
8264;Police Uniform (30 Days);20;2891;14
8265;Police Uniform (Permanent);20;2891;14
8266;Police Cap (30 Days);20;2890;14
8267;Police Cap (Permanent);20;2890;14
8268;Concierge Hat (30 Days);20;2895;14
8269;Concierge Hat (Permanent);20;2895;14
8270;Concierge Uniform (30 Days);20;2896;14
8271;Concierge Uniform (Permanent);20;2896;14
8272;Asian Black Bear Costume (30 Days);20;450;14
8273;Viking Helmet (30 Days);20;2900;30
8274;Viking Helmet (Permanent);20;2900;30
8275;Viking Armour (30 Days);20;2901;30
8276;Viking Armour (Permanent);20;2901;30
8277;Boing;1;546;0
8278;Walker;1;543;0
8279;Nutcracker Uniform (Permanent);20;2812;14
8280;Nutcracker Shako (Permanent);20;2811;14
8281;Frigg's Key;1;2902;0
8282;Ragnar's Key;1;2903;0
8283;Erdimien's Key;1;2915;0
8284;Leo the Coward;1;2883;0
8285;Steampunk Chronoblade (Permanent);20;2918;2
8286;Steampunk Clockwork Bow (Permanent);20;2919;4
8287;Steampunk Geared Wand (Permanent);20;2920;8
8288;Steampunk Chronoblade (30 Days);20;2918;2
8289;Steampunk Clockwork Bow (30 Days);20;2919;4
8290;Steampunk Geared Wand (30 Days);20;2920;8
8291;Jennifer's Key;1;2926;0
8292;Desert Turban (30 Days);20;2933;14
8293;Desert Turban (Permanent);20;2933;14
8294;Floral Crown (30 Days);20;2935;14
8295;Floral Crown (Permanent);20;2935;14
8296;Desert Robe (30 Days);20;2934;14
8297;Desert Robe (Permanent);20;2934;14
8298;Belly Dancer Costume (30 Days);20;2936;14
8299;Belly Dancer Costume (Permanent);20;2936;14
8300;Bone Warrior Ragnar's Specialist Partner Card;1;2943;0
8301;Yertirand's Key;1;2941;0
8302;Sir Purcival;1;2950;0
8303;Baron Scratch;1;2951;0
8304;Admiral Horatio Ginger Bead;1;2952;0
8305;Pirate King Blackwhiskers Bead;1;2953;0
8306;Magic Speed Booster (1 Day);120;2957;10
8307;Magic Speed Booster (3 Days);120;2957;10
8308;Magic Speed Booster (7 Days);120;2957;0
8309;White Witch Laurena's Disguise;30;2958;30
8310;Mad Professor Macavity's Test Subject;1;2962;0
8311;Mad Professor Macavity;1;2963;0
8312;Mother Nature's Lightning Rune;30;2973;0
8313;Mother Nature's Tree Rune;30;2974;0
8314;Mother Nature's Cloud Rune;30;2975;0
8315;Mother Nature's Fire Rune;30;2976;0
8316;Mother Nature's Lightning Rune (Rare);30;2977;0
8317;Mother Nature's Tree Rune (Rare);30;2978;0
8318;Mother Nature's Cloud Rune (Rare);30;2979;0
8319;Mother Nature's Fire Rune (Rare);30;2980;0
8320;Reindeer Hat (30 Days);20;2993;14
8321;Reindeer Hat (Permanent);20;2993;14
8322;Reindeer Costume (30 Days);20;2994;14
8323;Reindeer Costume (Permanent);20;2994;14
8324;Christmas Tree (30 Days);20;2995;2
8325;Candy Bow (30 Days);20;2996;4
8326;Christmas Bell (30 Days);20;2997;8
8327;Christmas Tree (Permanent);20;2995;2
8328;Candy Bow (Permanent);20;2996;4
8329;Christmas Bell (Permanent);20;2997;8
8330;Winter Hat (30 days);20;4006;14
8331;Winter Hat (Permanent);20;4006;14
8332;Long Winter Coat (30 days);20;4007;14
8333;Long Winter Coat (Permanent);20;4007;14
8334;Dragon Knight Costume (30 Days);20;4008;14
8335;Dragon Knight Costume (Permanent);20;4008;14
8336;Spiky Hairstyle;20;429;14
8337;Frost Warrior?s Helm (30 days);20;4010;14
8338;Frost Warrior?s Helm (Permanent);20;4010;14
8339;Frost Warrior?s Armour (30 days);20;4011;14
8340;Frost Warrior?s Armour (Permanent);20;4011;14
8341;Skelekat Groom Bead;1;4042;0
8342;Zombikit Bride Bead;1;4043;0
8343;Puppet Master's Hairpin (30 Days);20;4046;30
8344;Puppet Master's Hairpin (Permanent);20;4046;30
8345;Puppet Master's Dress (30 Days);20;4047;30
8346;Puppet Master's Dress (Permanent);20;4047;30
8347;Puppet Master's Bear Head (30 Days);20;4044;30
8348;Puppet Master's Bear Head (Permanent);20;4044;30
8349;Puppet Master's Bear Costume (30 Days);20;4045;30
8350;Puppet Master's Bear Costume (Permanent);20;4045;30
8351;MechaMog Bead;1;4050;0
8352;Karate Hairstyle (30 days);20;4056;30
8353;Karate Hairstyle (Permanent);20;4056;30
8354;Karate Gi (30 Days);20;4057;30
8355;Karate Gi (Permanent);20;4057;30
9001;Small Health Potion;44;1002;0
9002;Medium Health Potion;88;1003;0
9003;Large Health Potion;-24;1004;0
9004;Small Mana Potion;0;1005;0
9005;Medium Mana Potion;0;1006;0
9006;Large Mana Potion;0;1007;0
9007;Small Recovery Potion;44;1008;0
9008;Medium Recovery Potion;88;1009;0
9009;Large Recovery Potion;-24;1010;0
9010;Small Signpost;100;1084;0
9011;Large Signpost;100;1085;0
9012;Skin for Bob;49;1103;0
9013;Self-Introduction;-53;1117;0
9014;Small Special Potion;-105;1118;0
9015;Medium Special Potion;-105;1119;0
9016;Large Special Potion;-105;1120;0
9017;Cylloan Spring Water;-72;1122;0
9018;Skin for Tom;49;1141;0
9019;Skin for Kliff;49;1142;0
9020;Attack Potion;0;1246;0
9021;Defence Potion;0;1247;0
9022;Energy Potion;0;1248;0
9023;Experience Potion;0;1249;0
9024;Adventurer's Knapsack (30 Days);-49;1272;0
9025;Adventurer's Knapsack (60 Days);-49;1272;0
9026;Partner's Backpack (10 Days);0;1275;0
9027;Partner's Backpack (30 Days);0;1275;0
9028;Partner's Backpack (60 Days);0;1275;0
9029;Pet Basket (30 Days);-4;1278;0
9030;Pet Basket (60 Days);-4;1278;0
9031;Airwaves Blackcurrant;0;1332;0
9032;Airwaves Eucalyptus;0;1333;0
9033;Airwaves Strawberry;0;1334;0
9034;Airwaves Menthol;0;1335;0
9035;Airwaves Lemon;0;1336;0
9036;Airwaves Orange;0;1337;0
9037;Airwaves Sweets;0;1338;0
9038;Airwaves Cherry;0;1339;0
9039;Soul Revival Stone;0;1365;0
9040;Point Initialisation Potion;0;1366;0
9041;Ancelloan's Blessing;-48;10119;0
9042;Huge Recovery Potion;-36;1011;0
9043;Guardian Angel's Blessing;-46;10120;0
9044;Firework;0;1585;0
9045;Angel Wings;-118;1685;0
9046;Devil Wings;-118;1686;0
9047;Adventurer's Knapsack (10 Days/Event);-49;1272;0
9048;Fresh Apple Juice;-48;1880;0
9049;Strong Strawberry Cider;-60;1881;0
9050;Fresh Strawberry Juice;-48;1888;0
9051;Fresh Grape Juice;0;1889;0
9052;Strong Grape Wine;0;1890;0
9053;Strong Cider;-60;1891;0
9054;Magic Scooter;-24;1906;0
9055;Magic Carpet;-24;1907;0
9056;Pet Basket (10 Days/Event);-4;1278;0
9057;Sealed Vessel;-22;1945;0
9058;Magic White Tiger;-24;1965;0
9059;Single Fireworks;0;1983;0
9060;Double Fireworks;0;1984;0
9061;Fountain Firework (Blue);0;1985;0
9062;Fountain Firework (Yellow);0;1985;0
9063;Heart Firework (Blue);0;1987;0
9064;Heart Firework (Red);0;1987;0
9065;Magic Convertible;-24;1413;0
9066;NosMerchant Medal (30 Days);0;1508;0
9067;NosMerchant Medal (7 Days);0;1509;0
9068;NosMerchant Medal (1 Day/Event);0;1509;0
9069;Fire Wings;-118;1687;0
9070;Fluffy McFly;-24;1417;0
9071;Speed Booster;0;1426;0
9072;Pet Slot Expansion;0;1432;0
9073;Horned Sweeper;-24;1433;0
9074;Fairy Booster;-6;1296;0
9075;Soulstone Blessing;0;1362;0
9076;Nossi the Dragon;-24;770;0
9077;Ice Wings;-118;931;0
9078;'Billy Boneshaker' Bike;-24;1503;0
9079;'Blazing Blades' In-line Skates;-24;1504;0
9080;'Doni Darkslide' Skateboard;-24;1505;0
9081;'Icy Ike' Magical Skis;-24;1501;0
9082;'Crazy Chris' Magical Snowboard;-24;1502;0
9083;White Unicorn;-24;2591;0
9084;Pink Unicorn;-24;2592;0
9085;Black Unicorn;-24;2593;0
9086;Peculiar UFO;-24;2594;0
9087;Marco Pollo;-24;2595;0
9088;Windsurfer;-24;2619;0
9089;Titan Wings;-118;2622;0
9090;Blue Jeep;-24;2627;0
9091;Red Jeep;-24;2628;0
9092;Cyan Jeep;-24;2629;0
9093;Black Jeep;-24;2630;0
9094;Pink Jeep;-24;2631;0
9095;Archangel Wings;-118;2650;0
9096;Archdaemon Wings;-118;2651;0
9097;Blazing Fire Wings;-118;2658;0
9098;Frosty Ice Wings;-118;2659;0
9099;Golden Wings;-118;2730;0
9100;Onyx Wings;-118;2731;0
9101;Legendary Medal of Honour;48;2725;0
9102;Mysterious Medal of Honour;32;2723;0
9103;Ancient Medal of Honour;16;2720;0
9104;Excellent Medal of Honour;-120;2724;0
9105;High-Quality Medal of Honour;-72;2722;0
9106;Good Medal of Honour;-24;2719;0
9107;Useful Medal of Honour;-12;2721;0
9108;Medal of Honour;-56;2718;0
9109;Partner Skill Ticket (Single);0;2578;0
9110;Partner Skill Ticket (All);0;2577;0
9111;Fairy Wings;-118;2882;0
9112;Costume Fusion;0;2899;0
9113;Partner Slot Expansion;0;2921;0
9114;none;0;336;0
9115;Magic Bone Drake;-24;2944;0
9116;Fairy Experience Potion;0;2621;0
9117;Mother Nature's Rune Pack;0;2969;0
9118;Cuarry Bank VIP Medal (10 Days);0;2989;0
9119;Cuarry Bank VIP Medal (30 Days);0;2990;0
9120;Mega Titan Wings;-118;2998;0
9121;Magic Jaguar;-24;2999;0
9122;none;0;336;0
9123;Adventurer's Knapsack (Permanent);89;1272;0
9124;Partner's Backpack (Permanent);90;1275;0
9125;Pet Basket (Permanent);91;1278;0
9126;none;92;1115;0
9127;none;93;1116;0
9128;Novice Mount Scroll;-24;4009;0
9129;Divine Recovery Potion;0;1244;0
9130;Release Scroll;0;1219;0
9131;Full Moon Crystal;0;1030;0
9132;Skin for Frigg;49;4051;0
9133;Skin for Ragnar;49;4052;0
9134;Skin for Erdimien;49;4053;0
9135;Skin for Yertirand;49;4054;0
9136;Skin for Jennifer;49;4055;0
10001;Bacon and Egg;44;2015;0
10002;Ham & Egg Sandwich;-12;2016;0
10003;Roasted Herring;-68;2017;0
10004;Delicious Lunch;-24;2018;0
10005;Roast Pork and Juice;100;2019;0
10006;Pizza and Soft Drink;-112;2020;0
10007;Bread and Beer;-106;2021;0
10008;Chocolate Bar;100;2026;0
10009;Fried Chicken;-6;2027;0
10010;Wing of Return;1;2070;0
10011;Amulet of Return;1;2071;0
10012;Bell of Sweet Home;1;2072;0
10013;Pet Food;10;2077;0
10014;Delicious Pet Food;10;2078;0
10015;Release Box;-24;2088;0
10016;NosMate Guardian Angel;0;2089;0
10017;Strong NosMate Trainer;0;2129;0
10018;Taco;0;2131;0
10019;Mashed Potato;0;2132;0
10020;Noodles;0;2133;0
10021;Sushi;0;2134;0
10022;Holy Crystal Ball of Dignity;14;1064;0
10023;Name Tag for Pets;13;2157;0
10024;Gourmet Pet Food;11;2158;0
10025;Super Hair Gel;11;2161;0
10026;Super Hair Wax;11;2162;0
10027;Potion of Dignity;14;2168;0
10028;Speaker;15;2173;0
10029;Speech Bubble;16;2174;0
10030;Special Pet Food;14;2187;0
10031;Dye Bomb;30;2280;0
10032;Cheese Sandwich;-112;2288;0
10033;Spare Ribs;-36;2289;0
10034;Fruit Tart;0;2290;0
10035;Fruit Omelette;0;2291;0
10036;Hamburger;-12;2292;0
10037;Steak;-48;2293;0
10038;Boiled Egg;-68;2298;0
10039;Muffin;44;1801;0
10040;Slice of Pizza;94;1802;0
10041;Icicle with Syrup;-112;1803;0
10042;Ice Lolly;-62;1804;0
10043;Coffee and Doughnut;-30;2304;0
10044;Baguette;-36;2305;0
10045;Sundae;8;2306;0
10046;Fruit Ice Cream;0;2309;0
10047;Chocolate Ice Cream;-48;2310;0
10048;Wings of Friendship;0;2160;0
10049;Partner Medicine;12;2159;0
10050;Partner's Guardian Angel;0;1453;0
10051;Prickly Pear;-68;2350;0
10052;Burning Chicken;-60;2351;0
10053;Dried-Up Rye Bread;-68;2373;0
10054;Oasis Spring Water;44;2374;0
10055;Hot Lamb Skewer;-24;2375;0
10056;Refreshing Groundwater;-12;2376;0
10057;Hot Cocoa;0;2377;0
10058;Cold Cocoa;-60;2378;0
10059;Mysterious Hair Dye;10;2399;0
10060;Strange Partner Food;18;2580;0
10061;Savage Dyes;31;2987;0
10062;Jelly Rolls Hair Wax;11;2983;0
10063;Faux Hawk Undercut Hair Wax;11;2984;0
10064;French Braid Hair Wax;11;2985;0
10065;Choppy Bangs Hair Wax;11;2986;0
10066;Cuarry Bank Debit Card;0;2992;0
